date,Temperature,Humidity,Light,CO2,Occupancy,Ora,day,hour,absH,weekend,out_of_turn
2015-02-13 05:09:00,20.89,24.65,0.0,565.5,0,3,13,05:09:00,5,0.0,1.0
2015-02-13 05:10:00,20.89,24.445,0.0,567.5,0,3,13,05:10:00,5,0.0,1.0
2015-02-13 05:10:59,20.89,24.89,0.0,569.0,0,3,13,05:10:59,5,0.0,1.0
2015-02-13 05:12:00,20.84,24.745,0.0,570.0,0,3,13,05:12:00,5,0.0,1.0
2015-02-13 05:12:59,20.89,24.926666666666698,0.0,571.0,0,3,13,05:12:59,5,0.0,1.0
2015-02-13 05:13:59,20.89,24.6,0.0,572.0,0,3,13,05:13:59,5,0.0,1.0
2015-02-13 05:15:00,20.89,25.5,0.0,573.0,0,3,13,05:15:00,5,0.0,1.0
2015-02-13 05:16:00,20.84,25.2,0.0,572.0,0,3,13,05:16:00,5,0.0,1.0
2015-02-13 05:17:00,20.79,24.695,0.0,571.5,0,3,13,05:17:00,5,0.0,1.0
2015-02-13 05:18:00,20.89,25.0,0.0,573.5,0,3,13,05:18:00,5,0.0,1.0
2015-02-13 05:19:00,20.79,24.65,0.0,577.0,0,3,13,05:19:00,5,0.0,1.0
2015-02-13 05:19:59,20.79,25.09,0.0,572.0,0,3,13,05:19:59,5,0.0,1.0
2015-02-13 05:21:00,20.79,24.745,0.0,567.5,0,3,13,05:21:00,5,0.0,1.0
2015-02-13 05:22:00,20.823333333333302,24.7633333333333,0.0,566.666666666667,0,3,13,05:22:00,5,0.0,1.0
2015-02-13 05:23:00,20.84,24.895,0.0,564.5,0,3,13,05:23:00,5,0.0,1.0
2015-02-13 05:23:59,20.79,24.79,0.0,565.0,0,3,13,05:23:59,5,0.0,1.0
2015-02-13 05:25:00,20.79,25.195,0.0,566.5,0,3,13,05:25:00,5,0.0,1.0
2015-02-13 05:25:59,20.79,24.696666666666697,0.0,569.0,0,3,13,05:25:59,5,0.0,1.0
2015-02-13 05:26:59,20.79,24.9,0.0,571.333333333333,0,3,13,05:26:59,5,0.0,1.0
2015-02-13 05:28:00,20.79,25.03,0.0,570.333333333333,0,3,13,05:28:00,5,0.0,1.0
2015-02-13 05:29:00,20.79,25.15,0.0,570.0,0,3,13,05:29:00,5,0.0,1.0
2015-02-13 05:30:00,20.79,25.6,0.0,571.0,0,3,13,05:30:00,5,0.0,1.0
2015-02-13 05:31:00,20.79,25.0966666666667,0.0,563.333333333333,0,3,13,05:31:00,5,0.0,1.0
2015-02-13 05:31:59,20.89,24.79,0.0,566.0,0,3,13,05:31:59,5,0.0,1.0
2015-02-13 05:32:59,20.79,25.05,0.0,564.5,0,3,13,05:32:59,5,0.0,1.0
2015-02-13 05:34:00,20.79,24.966666666666697,0.0,566.0,0,3,13,05:34:00,5,0.0,1.0
2015-02-13 05:35:00,20.84,24.995,0.0,564.5,0,3,13,05:35:00,5,0.0,1.0
2015-02-13 05:36:00,20.79,24.995,0.0,561.5,0,3,13,05:36:00,5,0.0,1.0
2015-02-13 05:37:00,20.79,24.7,0.0,561.0,0,3,13,05:37:00,5,0.0,1.0
2015-02-13 05:38:00,20.79,25.645,0.0,558.5,0,3,13,05:38:00,5,0.0,1.0
2015-02-13 05:38:59,20.79,25.0,0.0,559.0,0,3,13,05:38:59,5,0.0,1.0
2015-02-13 05:39:59,20.79,25.1,0.0,560.0,0,3,13,05:39:59,5,0.0,1.0
2015-02-13 05:41:00,20.79,24.945,0.0,551.0,0,3,13,05:41:00,5,0.0,1.0
2015-02-13 05:42:00,20.79,25.29,0.0,556.0,0,3,13,05:42:00,5,0.0,1.0
2015-02-13 05:43:00,20.79,24.83,0.0,557.0,0,3,13,05:43:00,5,0.0,1.0
2015-02-13 05:44:00,20.79,25.045,0.0,560.5,0,3,13,05:44:00,5,0.0,1.0
2015-02-13 05:44:59,20.79,25.49,0.0,559.0,0,3,13,05:44:59,5,0.0,1.0
2015-02-13 05:45:59,20.79,25.85,0.0,557.5,0,3,13,05:45:59,5,0.0,1.0
2015-02-13 05:47:00,20.79,25.645,0.0,555.5,0,3,13,05:47:00,5,0.0,1.0
2015-02-13 05:48:00,20.745,25.995,0.0,566.0,0,3,13,05:48:00,5,0.0,1.0
2015-02-13 05:49:00,20.745,24.995,0.0,560.5,0,3,13,05:49:00,5,0.0,1.0
2015-02-13 05:50:00,20.73,25.0666666666667,0.0,557.333333333333,0,3,13,05:50:00,5,0.0,1.0
2015-02-13 05:51:00,20.7,25.39,0.0,555.0,0,3,13,05:51:00,5,0.0,1.0
2015-02-13 05:51:59,20.7,25.1,0.0,552.666666666667,0,3,13,05:51:59,5,0.0,1.0
2015-02-13 05:53:00,20.7,25.05,0.0,546.5,0,3,13,05:53:00,5,0.0,1.0
2015-02-13 05:54:00,20.7,25.145,0.0,550.5,0,3,13,05:54:00,5,0.0,1.0
2015-02-13 05:55:00,20.7,25.1,0.0,555.0,0,3,13,05:55:00,5,0.0,1.0
2015-02-13 05:55:59,20.7,25.5,0.0,558.0,0,3,13,05:55:59,5,0.0,1.0
2015-02-13 05:57:00,20.7,25.5666666666667,0.0,553.0,0,3,13,05:57:00,5,0.0,1.0
2015-02-13 05:57:59,20.7,25.65,0.0,553.0,0,3,13,05:57:59,5,0.0,1.0
2015-02-13 05:58:59,20.7,25.795,0.0,552.0,0,3,13,05:58:59,5,0.0,1.0
2015-02-13 06:00:00,20.7,25.533333333333303,0.0,553.666666666667,0,3,13,06:00:00,6,0.0,1.0
2015-02-13 06:01:00,20.7,25.5,0.0,551.0,0,3,13,06:01:00,6,0.0,1.0
2015-02-13 06:02:00,20.7,25.445,0.0,549.5,0,3,13,06:02:00,6,0.0,1.0
2015-02-13 06:03:00,20.7,25.2933333333333,0.0,546.666666666667,0,3,13,06:03:00,6,0.0,1.0
2015-02-13 06:04:00,20.7,25.445,0.0,548.0,0,3,13,06:04:00,6,0.0,1.0
2015-02-13 06:04:59,20.76,25.196666666666697,0.0,553.333333333333,0,3,13,06:04:59,6,0.0,1.0
2015-02-13 06:06:00,20.79,25.295,0.0,553.5,0,3,13,06:06:00,6,0.0,1.0
2015-02-13 06:07:00,20.7,25.1333333333333,0.0,554.333333333333,0,3,13,06:07:00,6,0.0,1.0
2015-02-13 06:08:00,20.7,25.245,0.0,551.5,0,3,13,06:08:00,6,0.0,1.0
2015-02-13 06:08:59,20.7,25.7,0.0,551.0,0,3,13,06:08:59,6,0.0,1.0
2015-02-13 06:10:00,20.7,25.695,0.0,553.0,0,3,13,06:10:00,6,0.0,1.0
2015-02-13 06:10:59,20.7,25.29,0.0,544.0,0,3,13,06:10:59,6,0.0,1.0
2015-02-13 06:11:59,20.7,25.29,0.0,540.0,0,3,13,06:11:59,6,0.0,1.0
2015-02-13 06:13:00,20.7,25.475,0.0,542.25,0,3,13,06:13:00,6,0.0,1.0
2015-02-13 06:14:00,20.7,25.29,0.0,546.0,0,3,13,06:14:00,6,0.0,1.0
2015-02-13 06:15:00,20.65,25.4,0.0,550.0,0,3,13,06:15:00,6,0.0,1.0
2015-02-13 06:16:00,20.7,25.395,0.0,550.5,0,3,13,06:16:00,6,0.0,1.0
2015-02-13 06:16:59,20.7,25.5,0.0,547.0,0,3,13,06:16:59,6,0.0,1.0
2015-02-13 06:17:59,20.7,25.39,0.0,544.0,0,3,13,06:17:59,6,0.0,1.0
2015-02-13 06:19:00,20.7,25.5,0.0,541.0,0,3,13,06:19:00,6,0.0,1.0
2015-02-13 06:20:00,20.65,25.59,0.0,547.0,0,3,13,06:20:00,6,0.0,1.0
2015-02-13 06:21:00,20.6,25.445,0.0,541.5,0,3,13,06:21:00,6,0.0,1.0
2015-02-13 06:22:00,20.65,25.445,0.0,542.5,0,3,13,06:22:00,6,0.0,1.0
2015-02-13 06:23:00,20.65,25.395,0.0,548.0,0,3,13,06:23:00,6,0.0,1.0
2015-02-13 06:23:59,20.65,25.645,0.0,546.0,0,3,13,06:23:59,6,0.0,1.0
2015-02-13 06:24:59,20.65,25.42,0.0,543.25,0,3,13,06:24:59,6,0.0,1.0
2015-02-13 06:26:00,20.7,25.29,0.0,544.0,0,3,13,06:26:00,6,0.0,1.0
2015-02-13 06:27:00,20.7,25.29,0.0,542.5,0,3,13,06:27:00,6,0.0,1.0
2015-02-13 06:28:00,20.7,25.43,0.0,540.333333333333,0,3,13,06:28:00,6,0.0,1.0
2015-02-13 06:29:00,20.7,25.6,0.0,543.0,0,3,13,06:29:00,6,0.0,1.0
2015-02-13 06:29:59,20.7,25.53,0.0,546.333333333333,0,3,13,06:29:59,6,0.0,1.0
2015-02-13 06:30:59,20.7,25.6,0.0,545.0,0,3,13,06:30:59,6,0.0,1.0
2015-02-13 06:32:00,20.7,25.495,0.0,542.5,0,3,13,06:32:00,6,0.0,1.0
2015-02-13 06:33:00,20.79,25.295,0.0,535.0,0,3,13,06:33:00,6,0.0,1.0
2015-02-13 06:34:00,20.79,25.3925,0.0,538.0,0,3,13,06:34:00,6,0.0,1.0
2015-02-13 06:35:00,20.79,25.54,0.0,539.5,0,3,13,06:35:00,6,0.0,1.0
2015-02-13 06:36:00,20.84,25.445,0.0,541.0,0,3,13,06:36:00,6,0.0,1.0
2015-02-13 06:36:59,20.89,25.196666666666697,0.0,542.0,0,3,13,06:36:59,6,0.0,1.0
2015-02-13 06:38:00,20.89,25.1,0.0,535.0,0,3,13,06:38:00,6,0.0,1.0
2015-02-13 06:39:00,20.89,25.15,0.0,542.0,0,3,13,06:39:00,6,0.0,1.0
2015-02-13 06:40:00,20.963333333333303,25.033333333333303,0.0,534.0,0,3,13,06:40:00,6,0.0,1.0
2015-02-13 06:40:59,21.0,25.0,0.0,532.0,0,3,13,06:40:59,6,0.0,1.0
2015-02-13 06:42:00,21.0,25.0,0.0,534.5,0,3,13,06:42:00,6,0.0,1.0
2015-02-13 06:42:59,21.0,25.033333333333303,0.0,537.666666666667,0,3,13,06:42:59,6,0.0,1.0
2015-02-13 06:43:59,20.945,25.0,0.0,539.0,0,3,13,06:43:59,6,0.0,1.0
2015-02-13 06:45:00,20.963333333333303,25.033333333333303,0.0,540.0,0,3,13,06:45:00,6,0.0,1.0
2015-02-13 06:46:00,20.89,25.05,0.0,537.0,0,3,13,06:46:00,6,0.0,1.0
2015-02-13 06:47:00,20.89,25.05,0.0,540.0,0,3,13,06:47:00,6,0.0,1.0
2015-02-13 06:48:00,20.945,25.1,0.0,536.0,0,3,13,06:48:00,6,0.0,1.0
2015-02-13 06:49:00,20.945,25.1,0.0,532.5,0,3,13,06:49:00,6,0.0,1.0
2015-02-13 06:49:59,20.963333333333303,25.1,0.0,532.0,0,3,13,06:49:59,6,0.0,1.0
2015-02-13 06:51:00,20.945,25.1,0.0,540.0,0,3,13,06:51:00,6,0.0,1.0
2015-02-13 06:52:00,20.89,25.1,0.0,539.0,0,3,13,06:52:00,6,0.0,1.0
2015-02-13 06:53:00,20.963333333333303,25.196666666666697,0.0,539.333333333333,0,3,13,06:53:00,6,0.0,1.0
2015-02-13 06:53:59,21.0,25.1666666666667,0.0,531.333333333333,0,3,13,06:53:59,6,0.0,1.0
2015-02-13 06:55:00,21.0,25.1,0.0,525.0,0,3,13,06:55:00,6,0.0,1.0
2015-02-13 06:55:59,21.0,25.1,0.0,528.0,0,3,13,06:55:59,6,0.0,1.0
2015-02-13 06:56:59,20.89,25.39,0.0,533.0,0,3,13,06:56:59,6,0.0,1.0
2015-02-13 06:58:00,20.945,25.2,0.0,530.5,0,3,13,06:58:00,6,0.0,1.0
2015-02-13 06:59:00,20.9175,25.2,0.0,531.5,0,3,13,06:59:00,6,0.0,1.0
2015-02-13 07:00:00,20.89,25.2,0.0,532.0,0,1,13,07:00:00,7,0.0,1.0
2015-02-13 07:01:00,20.89,25.2,0.0,530.333333333333,0,1,13,07:01:00,7,0.0,1.0
2015-02-13 07:01:59,20.89,25.2,0.0,529.0,0,1,13,07:01:59,7,0.0,1.0
2015-02-13 07:02:59,20.89,25.396666666666697,0.0,527.333333333333,0,1,13,07:02:59,7,0.0,1.0
2015-02-13 07:04:00,20.89,25.39,0.0,529.0,0,1,13,07:04:00,7,0.0,1.0
2015-02-13 07:05:00,20.89,25.29,0.0,524.0,0,1,13,07:05:00,7,0.0,1.0
2015-02-13 07:06:00,20.89,25.39,0.0,529.0,0,1,13,07:06:00,7,0.0,1.0
2015-02-13 07:07:00,20.89,25.395,0.0,527.5,0,1,13,07:07:00,7,0.0,1.0
2015-02-13 07:08:00,20.89,25.34,0.0,529.0,0,1,13,07:08:00,7,0.0,1.0
2015-02-13 07:08:59,20.89,25.54,0.0,530.0,0,1,13,07:08:59,7,0.0,1.0
2015-02-13 07:09:59,20.89,25.39,0.0,527.0,0,1,13,07:09:59,7,0.0,1.0
2015-02-13 07:11:00,20.89,25.39,0.0,528.0,0,1,13,07:11:00,7,0.0,1.0
2015-02-13 07:12:00,20.89,25.356666666666698,0.0,526.0,0,1,13,07:12:00,7,0.0,1.0
2015-02-13 07:13:00,20.89,25.34,0.0,526.5,0,1,13,07:13:00,7,0.0,1.0
2015-02-13 07:14:00,20.89,25.495,0.0,523.5,0,1,13,07:14:00,7,0.0,1.0
2015-02-13 07:14:59,20.856666666666698,25.356666666666698,0.0,525.0,0,1,13,07:14:59,7,0.0,1.0
2015-02-13 07:15:59,20.89,25.39,0.0,526.0,0,1,13,07:15:59,7,0.0,1.0
2015-02-13 07:17:00,20.856666666666698,25.356666666666698,0.0,530.666666666667,0,1,13,07:17:00,7,0.0,1.0
2015-02-13 07:18:00,20.89,25.39,0.0,532.0,0,1,13,07:18:00,7,0.0,1.0
2015-02-13 07:19:00,20.84,25.495,0.0,528.5,0,1,13,07:19:00,7,0.0,1.0
2015-02-13 07:20:00,20.79,25.445,0.0,526.0,0,1,13,07:20:00,7,0.0,1.0
2015-02-13 07:21:00,20.79,25.5633333333333,0.0,525.666666666667,0,1,13,07:21:00,7,0.0,1.0
2015-02-13 07:21:59,20.79,25.39,0.0,518.5,0,1,13,07:21:59,7,0.0,1.0
2015-02-13 07:23:00,20.79,25.463333333333303,0.0,522.0,0,1,13,07:23:00,7,0.0,1.0
2015-02-13 07:24:00,20.89,25.5,0.0,524.0,0,1,13,07:24:00,7,0.0,1.0
2015-02-13 07:25:00,20.79,25.7725,0.0,527.333333333333,0,1,13,07:25:00,7,0.0,1.0
2015-02-13 07:25:59,20.79,25.55,0.0,523.666666666667,0,1,13,07:25:59,7,0.0,1.0
2015-02-13 07:27:00,20.79,25.6,0.0,523.0,0,1,13,07:27:00,7,0.0,1.0
2015-02-13 07:27:59,20.79,25.695,0.0,524.5,0,1,13,07:27:59,7,0.0,1.0
2015-02-13 07:28:59,20.79,25.896666666666697,0.0,524.0,0,1,13,07:28:59,7,0.0,1.0
2015-02-13 07:30:00,20.79,25.5,0.0,523.0,0,1,13,07:30:00,7,0.0,1.0
2015-02-13 07:31:00,20.79,25.5,0.0,519.0,0,1,13,07:31:00,7,0.0,1.0
2015-02-13 07:32:00,20.79,25.75,0.0,518.0,0,1,13,07:32:00,7,0.0,1.0
2015-02-13 07:33:00,20.84,25.7,0.0,514.0,0,1,13,07:33:00,7,0.0,1.0
2015-02-13 07:34:00,20.89,25.89,0.0,515.5,0,1,13,07:34:00,7,0.0,1.0
2015-02-13 07:34:59,20.89,25.745,0.0,518.0,0,1,13,07:34:59,7,0.0,1.0
2015-02-13 07:36:00,21.0,25.6,0.0,519.0,0,1,13,07:36:00,7,0.0,1.0
2015-02-13 07:37:00,21.0,25.7,0.0,524.0,0,1,13,07:37:00,7,0.0,1.0
2015-02-13 07:38:00,21.0,25.495,0.0,523.0,0,1,13,07:38:00,7,0.0,1.0
2015-02-13 07:38:59,21.0,25.495,0.0,520.0,0,1,13,07:38:59,7,0.0,1.0
2015-02-13 07:40:00,21.0,25.6,0.0,519.0,0,1,13,07:40:00,7,0.0,1.0
2015-02-13 07:40:59,21.0,25.495,0.0,519.0,0,1,13,07:40:59,7,0.0,1.0
2015-02-13 07:41:59,21.0,25.29,0.0,518.0,0,1,13,07:41:59,7,0.0,1.0
2015-02-13 07:43:00,21.0,25.5,0.0,523.0,0,1,13,07:43:00,7,0.0,1.0
2015-02-13 07:44:00,21.0,25.39,0.0,523.0,0,1,13,07:44:00,7,0.0,1.0
2015-02-13 07:45:00,21.0,25.53,0.0,527.666666666667,0,1,13,07:45:00,7,0.0,1.0
2015-02-13 07:46:00,20.945,25.6,0.0,524.0,0,1,13,07:46:00,7,0.0,1.0
2015-02-13 07:46:59,20.89,25.65,0.0,521.5,0,1,13,07:46:59,7,0.0,1.0
2015-02-13 07:47:59,20.926666666666698,25.733333333333302,0.0,522.666666666667,0,1,13,07:47:59,7,0.0,1.0
2015-02-13 07:49:00,20.89,25.6,0.0,524.0,0,1,13,07:49:00,7,0.0,1.0
2015-02-13 07:50:00,20.89,25.6,0.0,524.0,0,1,13,07:50:00,7,0.0,1.0
2015-02-13 07:51:00,20.89,25.695,0.0,524.0,0,1,13,07:51:00,7,0.0,1.0
2015-02-13 07:52:00,20.84,25.65,0.0,520.5,0,1,13,07:52:00,7,0.0,1.0
2015-02-13 07:53:00,20.79,25.6666666666667,0.0,518.0,0,1,13,07:53:00,7,0.0,1.0
2015-02-13 07:53:59,20.79,25.6666666666667,0.0,520.0,0,1,13,07:53:59,7,0.0,1.0
2015-02-13 07:54:59,20.79,25.745,0.0,520.0,0,1,13,07:54:59,7,0.0,1.0
2015-02-13 07:56:00,20.79,25.7,0.0,520.5,0,1,13,07:56:00,7,0.0,1.0
2015-02-13 07:57:00,20.79,25.7633333333333,0.0,521.666666666667,0,1,13,07:57:00,7,0.0,1.0
2015-02-13 07:58:00,20.79,25.745,0.0,526.5,0,1,13,07:58:00,7,0.0,1.0
2015-02-13 07:59:00,20.79,25.795,0.0,519.5,0,1,13,07:59:00,7,0.0,1.0
2015-02-13 07:59:59,20.79,25.895,0.0,520.5,0,1,13,07:59:59,7,0.0,1.0
2015-02-13 08:00:59,20.89,25.945,0.0,517.0,0,1,13,08:00:59,8,0.0,1.0
2015-02-13 08:02:00,20.79,25.6,0.0,515.0,0,1,13,08:02:00,8,0.0,1.0
2015-02-13 08:03:00,20.84,25.65,7.0,512.5,0,1,13,08:03:00,8,0.0,1.0
2015-02-13 08:04:00,20.945,25.6,14.0,512.0,0,1,13,08:04:00,8,0.0,1.0
2015-02-13 08:05:00,20.945,25.6,14.0,516.5,0,1,13,08:05:00,8,0.0,1.0
2015-02-13 08:06:00,21.0,25.5,14.0,522.0,0,1,13,08:06:00,8,0.0,1.0
2015-02-13 08:06:59,21.0,25.5,14.0,522.0,0,1,13,08:06:59,8,0.0,1.0
2015-02-13 08:08:00,21.0,25.6,14.0,520.5,0,1,13,08:08:00,8,0.0,1.0
2015-02-13 08:09:00,21.0,25.445,14.0,518.0,0,1,13,08:09:00,8,0.0,1.0
2015-02-13 08:10:00,21.0,25.39,14.0,522.666666666667,0,1,13,08:10:00,8,0.0,1.0
2015-02-13 08:10:59,21.0,25.39,14.0,522.0,0,1,13,08:10:59,8,0.0,1.0
2015-02-13 08:12:00,21.0,25.39,9.33333333333333,522.0,0,1,13,08:12:00,8,0.0,1.0
2015-02-13 08:12:59,21.0,25.39,9.33333333333333,515.333333333333,0,1,13,08:12:59,8,0.0,1.0
2015-02-13 08:13:59,21.0,25.39,14.0,515.5,0,1,13,08:13:59,8,0.0,1.0
2015-02-13 08:15:00,20.963333333333303,25.533333333333303,9.33333333333333,516.333333333333,0,1,13,08:15:00,8,0.0,1.0
2015-02-13 08:16:00,21.0,25.6,14.0,521.0,0,1,13,08:16:00,8,0.0,1.0
2015-02-13 08:17:00,20.926666666666698,25.5666666666667,13.333333333333302,518.333333333333,0,1,13,08:17:00,8,0.0,1.0
2015-02-13 08:18:00,20.89,25.6,6.0,516.5,0,1,13,08:18:00,8,0.0,1.0
2015-02-13 08:19:00,20.89,25.6,6.0,514.333333333333,0,1,13,08:19:00,8,0.0,1.0
2015-02-13 08:19:59,20.89,25.65,6.0,513.5,0,1,13,08:19:59,8,0.0,1.0
2015-02-13 08:21:00,20.89,25.89,6.0,515.0,0,1,13,08:21:00,8,0.0,1.0
2015-02-13 08:22:00,20.89,25.7,24.0,513.0,0,1,13,08:22:00,8,0.0,1.0
2015-02-13 08:23:00,20.89,25.6,24.0,512.0,0,1,13,08:23:00,8,0.0,1.0
2015-02-13 08:23:59,20.84,25.65,18.5,514.0,0,1,13,08:23:59,8,0.0,1.0
2015-02-13 08:25:00,20.84,25.65,7.5,516.0,0,1,13,08:25:00,8,0.0,1.0
2015-02-13 08:25:59,20.89,25.7,9.0,512.0,0,1,13,08:25:59,8,0.0,1.0
2015-02-13 08:26:59,20.89,25.6,13.0,514.5,0,1,13,08:26:59,8,0.0,1.0
2015-02-13 08:28:00,21.0,25.65,11.0,515.5,0,1,13,08:28:00,8,0.0,1.0
2015-02-13 08:29:00,21.0,25.76,15.0,510.0,0,1,13,08:29:00,8,0.0,1.0
2015-02-13 08:30:00,21.033333333333303,25.6,15.0,516.0,0,1,13,08:30:00,8,0.0,1.0
2015-02-13 08:31:00,21.05,25.5,17.0,518.5,0,1,13,08:31:00,8,0.0,1.0
2015-02-13 08:31:59,21.1,25.34,14.0,519.0,0,1,13,08:31:59,8,0.0,1.0
2015-02-13 08:32:59,21.1666666666667,25.2933333333333,23.6666666666667,520.0,0,1,13,08:32:59,8,0.0,1.0
2015-02-13 08:34:00,21.2,25.295,31.0,518.0,0,1,13,08:34:00,8,0.0,1.0
2015-02-13 08:35:00,21.23,25.23,23.6666666666667,515.333333333333,0,1,13,08:35:00,8,0.0,1.0
2015-02-13 08:36:00,21.23,25.2,23.6666666666667,513.666666666667,0,1,13,08:36:00,8,0.0,1.0
2015-02-13 08:37:00,21.29,25.2,31.0,519.0,0,1,13,08:37:00,8,0.0,1.0
2015-02-13 08:38:00,21.2,25.2,19.0,519.0,0,1,13,08:38:00,8,0.0,1.0
2015-02-13 08:38:59,21.2,25.29,19.0,513.0,0,1,13,08:38:59,8,0.0,1.0
2015-02-13 08:39:59,21.2,25.29,19.0,520.5,0,1,13,08:39:59,8,0.0,1.0
2015-02-13 08:41:00,21.2,25.23,19.0,518.333333333333,0,1,13,08:41:00,8,0.0,1.0
2015-02-13 08:42:00,21.1666666666667,25.2,19.0,516.0,0,1,13,08:42:00,8,0.0,1.0
2015-02-13 08:43:00,21.1,25.29,19.0,519.0,0,1,13,08:43:00,8,0.0,1.0
2015-02-13 08:44:00,21.15,25.34,37.0,514.0,0,1,13,08:44:00,8,0.0,1.0
2015-02-13 08:44:59,21.2,25.2,37.0,516.0,0,1,13,08:44:59,8,0.0,1.0
2015-02-13 08:45:59,21.2,25.2,37.0,513.0,0,1,13,08:45:59,8,0.0,1.0
2015-02-13 08:47:00,21.2,25.2,30.6666666666667,512.0,0,1,13,08:47:00,8,0.0,1.0
2015-02-13 08:48:00,21.2,25.15,33.5,511.0,0,1,13,08:48:00,8,0.0,1.0
2015-02-13 08:49:00,21.2,25.2,33.0,515.0,0,1,13,08:49:00,8,0.0,1.0
2015-02-13 08:50:00,21.2,25.245,42.0,516.5,0,1,13,08:50:00,8,0.0,1.0
2015-02-13 08:51:00,21.2,25.2,53.0,518.0,0,1,13,08:51:00,8,0.0,1.0
2015-02-13 08:51:59,21.23,25.2933333333333,49.6666666666667,515.333333333333,0,1,13,08:51:59,8,0.0,1.0
2015-02-13 08:53:00,21.245,25.245,58.5,514.0,0,1,13,08:53:00,8,0.0,1.0
2015-02-13 08:54:00,21.26,25.23,56.6666666666667,512.0,0,1,13,08:54:00,8,0.0,1.0
2015-02-13 08:55:00,21.29,25.295,58.5,509.0,0,1,13,08:55:00,8,0.0,1.0
2015-02-13 08:55:59,21.29,25.2633333333333,64.6666666666667,510.0,0,1,13,08:55:59,8,0.0,1.0
2015-02-13 08:57:00,21.29,25.345,328.5,519.0,1,1,13,08:57:00,8,0.0,1.0
2015-02-13 08:57:59,21.29,25.496666666666698,499.333333333333,525.0,0,1,13,08:57:59,8,0.0,1.0
2015-02-13 08:58:59,21.29,25.463333333333303,510.333333333333,528.666666666667,0,1,13,08:58:59,8,0.0,1.0
2015-02-13 09:00:00,21.29,25.426666666666698,506.666666666667,536.0,1,1,13,09:00:00,9,0.0,1.0
2015-02-13 09:01:00,21.29,25.7,511.0,532.666666666667,1,1,13,09:01:00,9,0.0,1.0
2015-02-13 09:02:00,21.323333333333302,25.6,502.0,536.0,1,1,13,09:02:00,9,0.0,1.0
2015-02-13 09:03:00,21.39,25.6,520.0,538.666666666667,1,1,13,09:03:00,9,0.0,1.0
2015-02-13 09:04:00,21.5,25.84,491.0,540.0,1,1,13,09:04:00,9,0.0,1.0
2015-02-13 09:04:59,21.5,25.65,508.0,549.0,1,1,13,09:04:59,9,0.0,1.0
2015-02-13 09:06:00,21.5,25.65,508.0,549.5,1,1,13,09:06:00,9,0.0,1.0
2015-02-13 09:07:00,21.575,25.625,511.5,547.0,1,1,13,09:07:00,9,0.0,1.0
2015-02-13 09:08:00,21.5666666666667,25.6,497.0,549.0,1,1,13,09:08:00,9,0.0,1.0
2015-02-13 09:08:59,21.575,25.8975,496.0,560.0,1,1,13,09:08:59,9,0.0,1.0
2015-02-13 09:10:00,21.6333333333333,26.1333333333333,507.666666666667,577.333333333333,1,1,13,09:10:00,9,0.0,1.0
2015-02-13 09:10:59,21.6333333333333,25.8633333333333,509.666666666667,579.0,1,1,13,09:10:59,9,0.0,1.0
2015-02-13 09:11:59,21.6,25.7,530.0,570.0,1,1,13,09:11:59,9,0.0,1.0
2015-02-13 09:13:00,21.675,25.8675,528.0,573.75,1,1,13,09:13:00,9,0.0,1.0
2015-02-13 09:14:00,21.7,25.84,516.0,578.5,1,1,13,09:14:00,9,0.0,1.0
2015-02-13 09:15:00,21.7,25.865,534.0,585.5,1,1,13,09:15:00,9,0.0,1.0
2015-02-13 09:16:00,21.7,25.865,539.25,587.25,1,1,13,09:16:00,9,0.0,1.0
2015-02-13 09:16:59,21.79,25.79,541.0,585.0,1,1,13,09:16:59,9,0.0,1.0
2015-02-13 09:17:59,21.79,25.893333333333302,559.0,584.333333333333,1,1,13,09:17:59,9,0.0,1.0
2015-02-13 09:19:00,21.79,25.89,566.333333333333,589.0,1,1,13,09:19:00,9,0.0,1.0
2015-02-13 09:20:00,21.865,25.9475,556.0,588.25,1,1,13,09:20:00,9,0.0,1.0
2015-02-13 09:21:00,21.823333333333302,25.926666666666698,565.0,588.0,1,1,13,09:21:00,9,0.0,1.0
2015-02-13 09:22:00,21.89,25.84,583.0,588.0,1,1,13,09:22:00,9,0.0,1.0
2015-02-13 09:23:00,21.89,25.6975,570.25,587.0,1,1,13,09:23:00,9,0.0,1.0
2015-02-13 09:23:59,21.89,25.7,572.0,585.0,1,1,13,09:23:59,9,0.0,1.0
2015-02-13 09:24:59,21.9175,25.7,589.0,579.0,1,1,13,09:24:59,9,0.0,1.0
2015-02-13 09:26:00,21.963333333333303,25.76,585.333333333333,582.666666666667,1,1,13,09:26:00,9,0.0,1.0
2015-02-13 09:27:00,21.945,25.89,592.5,585.5,1,1,13,09:27:00,9,0.0,1.0
2015-02-13 09:28:00,22.025,25.7225,591.5,590.0,1,1,13,09:28:00,9,0.0,1.0
2015-02-13 09:29:00,22.0666666666667,25.6333333333333,608.0,588.666666666667,1,1,13,09:29:00,9,0.0,1.0
2015-02-13 09:29:59,22.1,25.575,606.5,586.5,1,1,13,09:29:59,9,0.0,1.0
2015-02-13 09:30:59,22.1333333333333,25.463333333333303,602.0,586.666666666667,1,1,13,09:30:59,9,0.0,1.0
2015-02-13 09:32:00,22.175,25.445,602.0,587.75,1,1,13,09:32:00,9,0.0,1.0
