,date,Temperature,Humidity,Light,CO2,Occupancy,Ora,day,hour,absH,weekend,out_of_turn
1958,2015-02-06 02:29:00,20.55,19.445,0.0,438.5,0,3,6,02:29:00,2,0.0,1.0
1959,2015-02-06 02:30:00,20.55,19.39,0.0,436.0,0,3,6,02:30:00,2,0.0,1.0
1960,2015-02-06 02:31:00,20.6,19.34,0.0,433.0,0,3,6,02:31:00,2,0.0,1.0
1961,2015-02-06 02:31:59,20.5,19.39,0.0,432.5,0,3,6,02:31:59,2,0.0,1.0
1962,2015-02-06 02:32:59,20.5,19.39,0.0,434.5,0,3,6,02:32:59,2,0.0,1.0
1963,2015-02-06 02:34:00,20.55,19.29,0.0,433.5,0,3,6,02:34:00,2,0.0,1.0
1964,2015-02-06 02:35:00,20.6,19.39,0.0,433.5,0,3,6,02:35:00,2,0.0,1.0
1965,2015-02-06 02:36:00,20.6,19.295,0.0,434.5,0,3,6,02:36:00,2,0.0,1.0
1966,2015-02-06 02:37:00,20.6,19.29,0.0,434.0,0,3,6,02:37:00,2,0.0,1.0
1967,2015-02-06 02:38:00,20.6,19.29,0.0,435.0,0,3,6,02:38:00,2,0.0,1.0
1968,2015-02-06 02:38:59,20.5,19.34,0.0,431.0,0,3,6,02:38:59,2,0.0,1.0
1969,2015-02-06 02:39:59,20.5,19.29,0.0,431.5,0,3,6,02:39:59,2,0.0,1.0
1970,2015-02-06 02:41:00,20.463333333333303,19.2266666666667,0.0,432.666666666667,0,3,6,02:41:00,2,0.0,1.0
1971,2015-02-06 02:42:00,20.5,19.39,0.0,436.0,0,3,6,02:42:00,2,0.0,1.0
1972,2015-02-06 02:43:00,20.5,19.39,0.0,436.0,0,3,6,02:43:00,2,0.0,1.0
1973,2015-02-06 02:44:00,20.5,19.245,0.0,441.5,0,3,6,02:44:00,2,0.0,1.0
1974,2015-02-06 02:44:59,20.5,19.2,0.0,434.0,0,3,6,02:44:59,2,0.0,1.0
1975,2015-02-06 02:45:59,20.39,19.29,0.0,433.5,0,3,6,02:45:59,2,0.0,1.0
1976,2015-02-06 02:47:00,20.426666666666698,19.29,0.0,429.333333333333,0,3,6,02:47:00,2,0.0,1.0
1977,2015-02-06 02:48:00,20.5,19.29,0.0,434.5,0,3,6,02:48:00,2,0.0,1.0
1978,2015-02-06 02:49:00,20.5,19.2,0.0,433.5,0,3,6,02:49:00,2,0.0,1.0
1979,2015-02-06 02:50:00,20.5,19.15,0.0,435.5,0,3,6,02:50:00,2,0.0,1.0
1980,2015-02-06 02:51:00,20.445,19.05,0.0,435.0,0,3,6,02:51:00,2,0.0,1.0
1981,2015-02-06 02:51:59,20.39,19.1666666666667,0.0,434.0,0,3,6,02:51:59,2,0.0,1.0
1982,2015-02-06 02:53:00,20.39,19.245,0.0,430.5,0,3,6,02:53:00,2,0.0,1.0
1983,2015-02-06 02:54:00,20.39,19.2,0.0,426.0,0,3,6,02:54:00,2,0.0,1.0
1984,2015-02-06 02:55:00,20.5,19.2,0.0,429.0,0,3,6,02:55:00,2,0.0,1.0
1985,2015-02-06 02:55:59,20.5,19.2,0.0,435.5,0,3,6,02:55:59,2,0.0,1.0
1986,2015-02-06 02:57:00,20.5,19.2,0.0,433.5,0,3,6,02:57:00,2,0.0,1.0
1987,2015-02-06 02:57:59,20.5,19.2,0.0,427.5,0,3,6,02:57:59,2,0.0,1.0
1988,2015-02-06 02:58:59,20.533333333333303,19.1666666666667,0.0,429.666666666667,0,3,6,02:58:59,2,0.0,1.0
1989,2015-02-06 03:00:00,20.525,19.175,0.0,433.0,0,3,6,03:00:00,3,0.0,1.0
1990,2015-02-06 03:01:00,20.5,19.1,0.0,432.5,0,3,6,03:01:00,3,0.0,1.0
1991,2015-02-06 03:02:00,20.5,19.1,0.0,431.0,0,3,6,03:02:00,3,0.0,1.0
1992,2015-02-06 03:03:00,20.533333333333303,19.1,0.0,433.333333333333,0,3,6,03:03:00,3,0.0,1.0
1993,2015-02-06 03:04:00,20.5,19.1,0.0,433.0,0,3,6,03:04:00,3,0.0,1.0
1994,2015-02-06 03:04:59,20.5,19.1,0.0,434.0,0,3,6,03:04:59,3,0.0,1.0
1995,2015-02-06 03:06:00,20.5,19.1,0.0,437.0,0,3,6,03:06:00,3,0.0,1.0
1996,2015-02-06 03:07:00,20.5,19.1,0.0,437.0,0,3,6,03:07:00,3,0.0,1.0
1997,2015-02-06 03:08:00,20.5,19.1,0.0,439.0,0,3,6,03:08:00,3,0.0,1.0
1998,2015-02-06 03:08:59,20.533333333333303,18.963333333333303,0.0,432.333333333333,0,3,6,03:08:59,3,0.0,1.0
1999,2015-02-06 03:10:00,20.525,19.075,0.0,432.0,0,3,6,03:10:00,3,0.0,1.0
2000,2015-02-06 03:10:59,20.5,19.05,0.0,429.5,0,3,6,03:10:59,3,0.0,1.0
2001,2015-02-06 03:11:59,20.5,19.1,0.0,436.5,0,3,6,03:11:59,3,0.0,1.0
2002,2015-02-06 03:13:00,20.533333333333303,19.0,0.0,432.666666666667,0,3,6,03:13:00,3,0.0,1.0
2003,2015-02-06 03:14:00,20.55,19.0,0.0,430.0,0,3,6,03:14:00,3,0.0,1.0
2004,2015-02-06 03:15:00,20.5,18.945,0.0,425.0,0,3,6,03:15:00,3,0.0,1.0
2005,2015-02-06 03:16:00,20.55,19.0,0.0,425.5,0,3,6,03:16:00,3,0.0,1.0
2006,2015-02-06 03:16:59,20.55,19.0,0.0,434.0,0,3,6,03:16:59,3,0.0,1.0
2007,2015-02-06 03:17:59,20.5,19.0,0.0,433.0,0,3,6,03:17:59,3,0.0,1.0
2008,2015-02-06 03:19:00,20.5,19.0,0.0,433.0,0,3,6,03:19:00,3,0.0,1.0
2009,2015-02-06 03:20:00,20.6,18.963333333333303,0.0,433.5,0,3,6,03:20:00,3,0.0,1.0
2010,2015-02-06 03:21:00,20.5,19.0,0.0,426.0,0,3,6,03:21:00,3,0.0,1.0
2011,2015-02-06 03:22:00,20.533333333333303,18.963333333333303,0.0,426.333333333333,0,3,6,03:22:00,3,0.0,1.0
2012,2015-02-06 03:23:00,20.533333333333303,18.926666666666698,0.0,430.0,0,3,6,03:23:00,3,0.0,1.0
2013,2015-02-06 03:23:59,20.6,18.945,0.0,436.0,0,3,6,03:23:59,3,0.0,1.0
2014,2015-02-06 03:24:59,20.6,19.0,0.0,437.5,0,3,6,03:24:59,3,0.0,1.0
2015,2015-02-06 03:26:00,20.5,19.0,0.0,433.5,0,3,6,03:26:00,3,0.0,1.0
2016,2015-02-06 03:27:00,20.55,18.945,0.0,432.5,0,3,6,03:27:00,3,0.0,1.0
2017,2015-02-06 03:28:00,20.55,18.945,0.0,430.0,0,3,6,03:28:00,3,0.0,1.0
2018,2015-02-06 03:29:00,20.5,19.0,0.0,433.0,0,3,6,03:29:00,3,0.0,1.0
2019,2015-02-06 03:29:59,20.6,19.0,0.0,439.0,0,3,6,03:29:59,3,0.0,1.0
2020,2015-02-06 03:30:59,20.5,18.89,0.0,429.5,0,3,6,03:30:59,3,0.0,1.0
2021,2015-02-06 03:32:00,20.55,19.0,0.0,431.0,0,3,6,03:32:00,3,0.0,1.0
2022,2015-02-06 03:33:00,20.6,19.0,0.0,433.0,0,3,6,03:33:00,3,0.0,1.0
2023,2015-02-06 03:34:00,20.55,19.0,0.0,434.0,0,3,6,03:34:00,3,0.0,1.0
2024,2015-02-06 03:35:00,20.55,18.89,0.0,434.5,0,3,6,03:35:00,3,0.0,1.0
2025,2015-02-06 03:36:00,20.5,18.945,0.0,435.5,0,3,6,03:36:00,3,0.0,1.0
2026,2015-02-06 03:36:59,20.5,18.84,0.0,434.5,0,3,6,03:36:59,3,0.0,1.0
2027,2015-02-06 03:38:00,20.5,18.89,0.0,433.5,0,3,6,03:38:00,3,0.0,1.0
2028,2015-02-06 03:39:00,20.5,19.0,0.0,433.0,0,3,6,03:39:00,3,0.0,1.0
2029,2015-02-06 03:40:00,20.5,19.0,0.0,433.5,0,3,6,03:40:00,3,0.0,1.0
2030,2015-02-06 03:40:59,20.5,19.0,0.0,434.5,0,3,6,03:40:59,3,0.0,1.0
2031,2015-02-06 03:42:00,20.5,19.0,0.0,438.0,0,3,6,03:42:00,3,0.0,1.0
2032,2015-02-06 03:42:59,20.5,18.945,0.0,437.0,0,3,6,03:42:59,3,0.0,1.0
2033,2015-02-06 03:43:59,20.445,18.945,0.0,435.0,0,3,6,03:43:59,3,0.0,1.0
2034,2015-02-06 03:45:00,20.5,19.0,0.0,434.0,0,3,6,03:45:00,3,0.0,1.0
2035,2015-02-06 03:46:00,20.5,18.895,0.0,434.5,0,3,6,03:46:00,3,0.0,1.0
2036,2015-02-06 03:47:00,20.5,18.89,0.0,431.0,0,3,6,03:47:00,3,0.0,1.0
2037,2015-02-06 03:48:00,20.5,19.0,0.0,433.5,0,3,6,03:48:00,3,0.0,1.0
2038,2015-02-06 03:49:00,20.426666666666698,18.89,0.0,431.666666666667,0,3,6,03:49:00,3,0.0,1.0
2039,2015-02-06 03:49:59,20.39,18.823333333333302,0.0,428.666666666667,0,3,6,03:49:59,3,0.0,1.0
2040,2015-02-06 03:51:00,20.39,18.79,0.0,429.5,0,3,6,03:51:00,3,0.0,1.0
2041,2015-02-06 03:52:00,20.39,18.926666666666698,0.0,434.333333333333,0,3,6,03:52:00,3,0.0,1.0
2042,2015-02-06 03:53:00,20.39,18.84,0.0,430.0,0,3,6,03:53:00,3,0.0,1.0
2043,2015-02-06 03:53:59,20.39,18.7,0.0,430.0,0,3,6,03:53:59,3,0.0,1.0
2044,2015-02-06 03:55:00,20.39,18.89,0.0,424.0,0,3,6,03:55:00,3,0.0,1.0
2045,2015-02-06 03:55:59,20.39,18.926666666666698,0.0,427.333333333333,0,3,6,03:55:59,3,0.0,1.0
2046,2015-02-06 03:56:59,20.39,18.823333333333302,0.0,430.0,0,3,6,03:56:59,3,0.0,1.0
2047,2015-02-06 03:58:00,20.39,18.79,0.0,431.0,0,3,6,03:58:00,3,0.0,1.0
2048,2015-02-06 03:59:00,20.39,18.79,0.0,433.5,0,3,6,03:59:00,3,0.0,1.0
2049,2015-02-06 04:00:00,20.445,18.79,0.0,430.0,0,3,6,04:00:00,4,0.0,1.0
2050,2015-02-06 04:01:00,20.445,18.79,0.0,434.0,0,3,6,04:01:00,4,0.0,1.0
2051,2015-02-06 04:01:59,20.5,18.79,0.0,434.0,0,3,6,04:01:59,4,0.0,1.0
2052,2015-02-06 04:02:59,20.5,18.79,0.0,435.5,0,3,6,04:02:59,4,0.0,1.0
2053,2015-02-06 04:04:00,20.5,18.79,0.0,436.333333333333,0,3,6,04:04:00,4,0.0,1.0
2054,2015-02-06 04:05:00,20.5,18.745,0.0,434.5,0,3,6,04:05:00,4,0.0,1.0
2055,2015-02-06 04:06:00,20.5,18.745,0.0,434.0,0,3,6,04:06:00,4,0.0,1.0
2056,2015-02-06 04:07:00,20.5,18.7,0.0,434.0,0,3,6,04:07:00,4,0.0,1.0
2057,2015-02-06 04:08:00,20.5,18.79,0.0,435.0,0,3,6,04:08:00,4,0.0,1.0
2058,2015-02-06 04:08:59,20.5,18.79,0.0,430.5,0,3,6,04:08:59,4,0.0,1.0
2059,2015-02-06 04:09:59,20.5,18.7,0.0,436.0,0,3,6,04:09:59,4,0.0,1.0
2060,2015-02-06 04:11:00,20.39,18.6666666666667,0.0,431.666666666667,0,3,6,04:11:00,4,0.0,1.0
2061,2015-02-06 04:12:00,20.39,18.76,0.0,428.666666666667,0,3,6,04:12:00,4,0.0,1.0
2062,2015-02-06 04:13:00,20.39,18.7675,0.0,431.0,0,3,6,04:13:00,4,0.0,1.0
2063,2015-02-06 04:14:00,20.39,18.7225,0.0,434.5,0,3,6,04:14:00,4,0.0,1.0
2064,2015-02-06 04:14:59,20.39,18.7,0.0,434.5,0,3,6,04:14:59,4,0.0,1.0
2065,2015-02-06 04:15:59,20.39,18.7,0.0,429.5,0,3,6,04:15:59,4,0.0,1.0
2066,2015-02-06 04:17:00,20.39,18.745,0.0,432.0,0,3,6,04:17:00,4,0.0,1.0
2067,2015-02-06 04:18:00,20.39,18.7,0.0,435.5,0,3,6,04:18:00,4,0.0,1.0
2068,2015-02-06 04:19:00,20.39,18.6,0.0,436.0,0,3,6,04:19:00,4,0.0,1.0
2069,2015-02-06 04:20:00,20.39,18.745,0.0,430.0,0,3,6,04:20:00,4,0.0,1.0
2070,2015-02-06 04:21:00,20.39,18.76,0.0,434.0,0,3,6,04:21:00,4,0.0,1.0
2071,2015-02-06 04:21:59,20.39,18.745,0.0,435.0,0,3,6,04:21:59,4,0.0,1.0
2072,2015-02-06 04:23:00,20.39,18.7,0.0,434.5,0,3,6,04:23:00,4,0.0,1.0
2073,2015-02-06 04:24:00,20.39,18.7,0.0,427.5,0,3,6,04:24:00,4,0.0,1.0
2074,2015-02-06 04:25:00,20.39,18.7,0.0,433.333333333333,0,3,6,04:25:00,4,0.0,1.0
2075,2015-02-06 04:25:59,20.5,18.745,0.0,433.0,0,3,6,04:25:59,4,0.0,1.0
2076,2015-02-06 04:27:00,20.39,18.7,0.0,438.0,0,3,6,04:27:00,4,0.0,1.0
2077,2015-02-06 04:27:59,20.445,18.7,0.0,434.0,0,3,6,04:27:59,4,0.0,1.0
2078,2015-02-06 04:28:59,20.463333333333303,18.73,0.0,432.666666666667,0,3,6,04:28:59,4,0.0,1.0
2079,2015-02-06 04:30:00,20.5,18.7,0.0,435.0,0,3,6,04:30:00,4,0.0,1.0
2080,2015-02-06 04:31:00,20.445,18.7,0.0,433.5,0,3,6,04:31:00,4,0.0,1.0
2081,2015-02-06 04:32:00,20.39,18.6,0.0,432.0,0,3,6,04:32:00,4,0.0,1.0
2082,2015-02-06 04:33:00,20.39,18.7,0.0,434.0,0,3,6,04:33:00,4,0.0,1.0
2083,2015-02-06 04:34:00,20.39,18.7,0.0,439.0,0,3,6,04:34:00,4,0.0,1.0
2084,2015-02-06 04:34:59,20.39,18.7,0.0,434.0,0,3,6,04:34:59,4,0.0,1.0
2085,2015-02-06 04:36:00,20.445,18.7,0.0,430.0,0,3,6,04:36:00,4,0.0,1.0
2086,2015-02-06 04:37:00,20.445,18.7,0.0,435.0,0,3,6,04:37:00,4,0.0,1.0
2087,2015-02-06 04:38:00,20.5,18.7,0.0,437.5,0,3,6,04:38:00,4,0.0,1.0
2088,2015-02-06 04:38:59,20.5,18.7,0.0,434.0,0,3,6,04:38:59,4,0.0,1.0
2089,2015-02-06 04:40:00,20.445,18.7,0.0,436.0,0,3,6,04:40:00,4,0.0,1.0
2090,2015-02-06 04:40:59,20.445,18.7,0.0,432.5,0,3,6,04:40:59,4,0.0,1.0
2091,2015-02-06 04:41:59,20.463333333333303,18.7,0.0,429.5,0,3,6,04:41:59,4,0.0,1.0
2092,2015-02-06 04:43:00,20.39,18.7,0.0,430.0,0,3,6,04:43:00,4,0.0,1.0
2093,2015-02-06 04:44:00,20.5,18.7,0.0,436.0,0,3,6,04:44:00,4,0.0,1.0
2094,2015-02-06 04:45:00,20.5,18.745,0.0,436.5,0,3,6,04:45:00,4,0.0,1.0
2095,2015-02-06 04:46:00,20.463333333333303,18.6666666666667,0.0,439.333333333333,0,3,6,04:46:00,4,0.0,1.0
2096,2015-02-06 04:46:59,20.39,18.6,0.0,435.0,0,3,6,04:46:59,4,0.0,1.0
2097,2015-02-06 04:47:59,20.39,18.6,0.0,432.0,0,3,6,04:47:59,4,0.0,1.0
2098,2015-02-06 04:49:00,20.39,18.65,0.0,431.0,0,3,6,04:49:00,4,0.0,1.0
2099,2015-02-06 04:50:00,20.39,18.7,0.0,425.5,0,3,6,04:50:00,4,0.0,1.0
2100,2015-02-06 04:51:00,20.39,18.7,0.0,429.0,0,3,6,04:51:00,4,0.0,1.0
2101,2015-02-06 04:52:00,20.39,18.7,0.0,431.5,0,3,6,04:52:00,4,0.0,1.0
2102,2015-02-06 04:53:00,20.39,18.6,0.0,435.0,0,3,6,04:53:00,4,0.0,1.0
2103,2015-02-06 04:53:59,20.39,18.7,0.0,428.0,0,3,6,04:53:59,4,0.0,1.0
2104,2015-02-06 04:54:59,20.39,18.7,0.0,431.5,0,3,6,04:54:59,4,0.0,1.0
2105,2015-02-06 04:56:00,20.39,18.7,0.0,432.5,0,3,6,04:56:00,4,0.0,1.0
2106,2015-02-06 04:57:00,20.445,18.7,0.0,434.5,0,3,6,04:57:00,4,0.0,1.0
2107,2015-02-06 04:58:00,20.39,18.7,0.0,429.0,0,3,6,04:58:00,4,0.0,1.0
2108,2015-02-06 04:59:00,20.39,18.6666666666667,0.0,428.666666666667,0,3,6,04:59:00,4,0.0,1.0
2109,2015-02-06 04:59:59,20.39,18.7,0.0,432.0,0,3,6,04:59:59,4,0.0,1.0
2110,2015-02-06 05:00:59,20.39,18.7,0.0,430.0,0,3,6,05:00:59,5,0.0,1.0
2111,2015-02-06 05:02:00,20.39,18.7,0.0,431.0,0,3,6,05:02:00,5,0.0,1.0
2112,2015-02-06 05:03:00,20.445,18.6,0.0,431.5,0,3,6,05:03:00,5,0.0,1.0
2113,2015-02-06 05:04:00,20.39,18.7,0.0,433.0,0,3,6,05:04:00,5,0.0,1.0
2114,2015-02-06 05:05:00,20.39,18.7,0.0,437.5,0,3,6,05:05:00,5,0.0,1.0
2115,2015-02-06 05:06:00,20.39,18.7,0.0,434.0,0,3,6,05:06:00,5,0.0,1.0
2116,2015-02-06 05:06:59,20.39,18.7,0.0,432.0,0,3,6,05:06:59,5,0.0,1.0
2117,2015-02-06 05:08:00,20.39,18.65,0.0,433.0,0,3,6,05:08:00,5,0.0,1.0
2118,2015-02-06 05:09:00,20.39,18.7,0.0,425.5,0,3,6,05:09:00,5,0.0,1.0
2119,2015-02-06 05:10:00,20.39,18.7,0.0,423.0,0,3,6,05:10:00,5,0.0,1.0
2120,2015-02-06 05:10:59,20.39,18.6666666666667,0.0,430.0,0,3,6,05:10:59,5,0.0,1.0
2121,2015-02-06 05:12:00,20.39,18.6,0.0,434.0,0,3,6,05:12:00,5,0.0,1.0
2122,2015-02-06 05:12:59,20.356666666666698,18.6,0.0,428.666666666667,0,3,6,05:12:59,5,0.0,1.0
2123,2015-02-06 05:13:59,20.29,18.65,0.0,427.0,0,3,6,05:13:59,5,0.0,1.0
2124,2015-02-06 05:15:00,20.34,18.7,0.0,425.5,0,3,6,05:15:00,5,0.0,1.0
2125,2015-02-06 05:16:00,20.34,18.7,0.0,433.5,0,3,6,05:16:00,5,0.0,1.0
2126,2015-02-06 05:17:00,20.34,18.7,0.0,434.5,0,3,6,05:17:00,5,0.0,1.0
2127,2015-02-06 05:18:00,20.39,18.7,0.0,427.0,0,3,6,05:18:00,5,0.0,1.0
2128,2015-02-06 05:19:00,20.39,18.65,0.0,433.0,0,3,6,05:19:00,5,0.0,1.0
2129,2015-02-06 05:19:59,20.34,18.65,0.0,433.5,0,3,6,05:19:59,5,0.0,1.0
2130,2015-02-06 05:21:00,20.356666666666698,18.6666666666667,0.0,432.666666666667,0,3,6,05:21:00,5,0.0,1.0
2131,2015-02-06 05:22:00,20.39,18.7,0.0,430.0,0,3,6,05:22:00,5,0.0,1.0
2132,2015-02-06 05:23:00,20.34,18.7,0.0,430.5,0,3,6,05:23:00,5,0.0,1.0
2133,2015-02-06 05:23:59,20.39,18.7,0.0,431.0,0,3,6,05:23:59,5,0.0,1.0
2134,2015-02-06 05:25:00,20.39,18.65,0.0,431.333333333333,0,3,6,05:25:00,5,0.0,1.0
2135,2015-02-06 05:25:59,20.39,18.7,0.0,433.0,0,3,6,05:25:59,5,0.0,1.0
2136,2015-02-06 05:26:59,20.39,18.7,0.0,432.0,0,3,6,05:26:59,5,0.0,1.0
2137,2015-02-06 05:28:00,20.39,18.7,0.0,430.0,0,3,6,05:28:00,5,0.0,1.0
2138,2015-02-06 05:29:00,20.34,18.7,0.0,431.5,0,3,6,05:29:00,5,0.0,1.0
2139,2015-02-06 05:30:00,20.39,18.7,0.0,430.333333333333,0,3,6,05:30:00,5,0.0,1.0
2140,2015-02-06 05:31:00,20.39,18.7,0.0,429.0,0,3,6,05:31:00,5,0.0,1.0
2141,2015-02-06 05:31:59,20.356666666666698,18.6666666666667,0.0,432.666666666667,0,3,6,05:31:59,5,0.0,1.0
2142,2015-02-06 05:32:59,20.34,18.6,0.0,431.5,0,3,6,05:32:59,5,0.0,1.0
2143,2015-02-06 05:34:00,20.29,18.745,0.0,428.0,0,3,6,05:34:00,5,0.0,1.0
2144,2015-02-06 05:35:00,20.29,18.745,0.0,425.5,0,3,6,05:35:00,5,0.0,1.0
2145,2015-02-06 05:36:00,20.29,18.745,0.0,430.5,0,3,6,05:36:00,5,0.0,1.0
2146,2015-02-06 05:37:00,20.29,18.79,0.0,432.0,0,3,6,05:37:00,5,0.0,1.0
2147,2015-02-06 05:38:00,20.29,18.7,0.0,433.0,0,3,6,05:38:00,5,0.0,1.0
2148,2015-02-06 05:38:59,20.29,18.745,0.0,435.5,0,3,6,05:38:59,5,0.0,1.0
2149,2015-02-06 05:39:59,20.29,18.79,0.0,431.5,0,3,6,05:39:59,5,0.0,1.0
2150,2015-02-06 05:41:00,20.29,18.7675,0.0,432.75,0,3,6,05:41:00,5,0.0,1.0
2151,2015-02-06 05:42:00,20.29,18.7,0.0,437.0,0,3,6,05:42:00,5,0.0,1.0
2152,2015-02-06 05:43:00,20.29,18.7,0.0,433.5,0,3,6,05:43:00,5,0.0,1.0
2153,2015-02-06 05:44:00,20.29,18.7,0.0,434.0,0,3,6,05:44:00,5,0.0,1.0
2154,2015-02-06 05:44:59,20.245,18.695,0.0,438.5,0,3,6,05:44:59,5,0.0,1.0
2155,2015-02-06 05:45:59,20.29,18.79,0.0,436.5,0,3,6,05:45:59,5,0.0,1.0
2156,2015-02-06 05:47:00,20.29,18.79,0.0,437.0,0,3,6,05:47:00,5,0.0,1.0
2157,2015-02-06 05:48:00,20.29,18.79,0.0,436.0,0,3,6,05:48:00,5,0.0,1.0
2158,2015-02-06 05:49:00,20.29,18.79,0.0,441.0,0,3,6,05:49:00,5,0.0,1.0
2159,2015-02-06 05:50:00,20.29,18.79,0.0,440.0,0,3,6,05:50:00,5,0.0,1.0
2160,2015-02-06 05:51:00,20.29,18.745,0.0,437.0,0,3,6,05:51:00,5,0.0,1.0
2161,2015-02-06 05:51:59,20.29,18.79,0.0,438.5,0,3,6,05:51:59,5,0.0,1.0
2162,2015-02-06 05:53:00,20.29,18.84,0.0,433.0,0,3,6,05:53:00,5,0.0,1.0
2163,2015-02-06 05:54:00,20.245,18.795,0.0,434.0,0,3,6,05:54:00,5,0.0,1.0
2164,2015-02-06 05:55:00,20.29,18.76,0.0,437.0,0,3,6,05:55:00,5,0.0,1.0
2165,2015-02-06 05:55:59,20.29,18.79,0.0,435.0,0,3,6,05:55:59,5,0.0,1.0
2166,2015-02-06 05:57:00,20.29,18.79,0.0,434.0,0,3,6,05:57:00,5,0.0,1.0
2167,2015-02-06 05:57:59,20.29,18.79,0.0,437.0,0,3,6,05:57:59,5,0.0,1.0
2168,2015-02-06 05:58:59,20.29,18.745,0.0,434.5,0,3,6,05:58:59,5,0.0,1.0
2169,2015-02-06 06:00:00,20.29,18.745,0.0,439.0,0,3,6,06:00:00,6,0.0,1.0
2170,2015-02-06 06:01:00,20.29,18.79,0.0,433.0,0,3,6,06:01:00,6,0.0,1.0
2171,2015-02-06 06:02:00,20.29,18.7,0.0,434.0,0,3,6,06:02:00,6,0.0,1.0
2172,2015-02-06 06:03:00,20.245,18.745,0.0,433.0,0,3,6,06:03:00,6,0.0,1.0
2173,2015-02-06 06:04:00,20.245,18.745,0.0,432.5,0,3,6,06:04:00,6,0.0,1.0
2174,2015-02-06 06:04:59,20.245,18.745,0.0,433.0,0,3,6,06:04:59,6,0.0,1.0
2175,2015-02-06 06:06:00,20.2,18.745,0.0,433.0,0,3,6,06:06:00,6,0.0,1.0
2176,2015-02-06 06:07:00,20.245,18.84,0.0,432.0,0,3,6,06:07:00,6,0.0,1.0
2177,2015-02-06 06:08:00,20.2,18.79,0.0,434.0,0,3,6,06:08:00,6,0.0,1.0
2178,2015-02-06 06:08:59,20.29,18.79,0.0,433.0,0,3,6,06:08:59,6,0.0,1.0
2179,2015-02-06 06:10:00,20.245,18.745,0.0,430.5,0,3,6,06:10:00,6,0.0,1.0
2180,2015-02-06 06:10:59,20.29,18.79,0.0,433.0,0,3,6,06:10:59,6,0.0,1.0
2181,2015-02-06 06:11:59,20.29,18.745,0.0,434.0,0,3,6,06:11:59,6,0.0,1.0
2182,2015-02-06 06:13:00,20.29,18.84,0.0,430.0,0,3,6,06:13:00,6,0.0,1.0
2183,2015-02-06 06:14:00,20.29,18.79,0.0,431.333333333333,0,3,6,06:14:00,6,0.0,1.0
2184,2015-02-06 06:15:00,20.29,18.7,0.0,439.0,0,3,6,06:15:00,6,0.0,1.0
2185,2015-02-06 06:16:00,20.29,18.79,0.0,439.0,0,3,6,06:16:00,6,0.0,1.0
2186,2015-02-06 06:16:59,20.29,18.73,0.0,442.0,0,3,6,06:16:59,6,0.0,1.0
2187,2015-02-06 06:17:59,20.2,18.7,0.0,432.0,0,3,6,06:17:59,6,0.0,1.0
2188,2015-02-06 06:19:00,20.23,18.73,0.0,427.5,0,3,6,06:19:00,6,0.0,1.0
2189,2015-02-06 06:20:00,20.29,18.745,0.0,433.0,0,3,6,06:20:00,6,0.0,1.0
2190,2015-02-06 06:21:00,20.29,18.6,0.0,437.0,0,3,6,06:21:00,6,0.0,1.0
2191,2015-02-06 06:22:00,20.29,18.7,0.0,432.0,0,3,6,06:22:00,6,0.0,1.0
2192,2015-02-06 06:23:00,20.2,18.7,0.0,426.0,0,3,6,06:23:00,6,0.0,1.0
2193,2015-02-06 06:23:59,20.29,18.7,0.0,431.0,0,3,6,06:23:59,6,0.0,1.0
2194,2015-02-06 06:24:59,20.29,18.7,0.0,433.333333333333,0,3,6,06:24:59,6,0.0,1.0
2195,2015-02-06 06:26:00,20.29,18.675,0.0,429.25,0,3,6,06:26:00,6,0.0,1.0
2196,2015-02-06 06:27:00,20.26,18.6333333333333,0.0,433.333333333333,0,3,6,06:27:00,6,0.0,1.0
2197,2015-02-06 06:28:00,20.245,18.65,0.0,430.5,0,3,6,06:28:00,6,0.0,1.0
2198,2015-02-06 06:29:00,20.29,18.7,0.0,430.0,0,3,6,06:29:00,6,0.0,1.0
2199,2015-02-06 06:29:59,20.29,18.7,0.0,433.5,0,3,6,06:29:59,6,0.0,1.0
2200,2015-02-06 06:30:59,20.29,18.6,0.0,432.5,0,3,6,06:30:59,6,0.0,1.0
2201,2015-02-06 06:32:00,20.29,18.7,0.0,432.0,0,3,6,06:32:00,6,0.0,1.0
2202,2015-02-06 06:33:00,20.29,18.7,0.0,434.0,0,3,6,06:33:00,6,0.0,1.0
2203,2015-02-06 06:34:00,20.29,18.6,0.0,429.0,0,3,6,06:34:00,6,0.0,1.0
2204,2015-02-06 06:35:00,20.29,18.65,0.0,438.0,0,3,6,06:35:00,6,0.0,1.0
2205,2015-02-06 06:36:00,20.29,18.7,0.0,439.0,0,3,6,06:36:00,6,0.0,1.0
2206,2015-02-06 06:36:59,20.29,18.7,0.0,433.0,0,3,6,06:36:59,6,0.0,1.0
2207,2015-02-06 06:38:00,20.29,18.65,0.0,433.5,0,3,6,06:38:00,6,0.0,1.0
2208,2015-02-06 06:39:00,20.29,18.6,0.0,431.0,0,3,6,06:39:00,6,0.0,1.0
2209,2015-02-06 06:40:00,20.323333333333302,18.5666666666667,0.0,432.666666666667,0,3,6,06:40:00,6,0.0,1.0
2210,2015-02-06 06:40:59,20.39,18.6,0.0,434.0,0,3,6,06:40:59,6,0.0,1.0
2211,2015-02-06 06:42:00,20.39,18.6,0.0,434.0,0,3,6,06:42:00,6,0.0,1.0
